title,view,vote,describe,movie_genre,nation,follower,rating,season,combined_text
"cuộc sống tại dị giới của hiền giả tái sinh - tôi nhận được chức nghiệp thứ hai, và đã trở thành người mạnh nhất thế giới",1745962,7.7,thanh_niên bốc_bát họ à nhầm bóc_lột sức_lao_động chán_nản sống anh làm ngày_ngày khác cái ăn bỗng tự_nhiên tin nhắn gửi đến máy_tính hỏi anh muốn tới anh lưỡng_lự éo_thèm trả_lời cái đụ nó đưa anh đi cmn luôn thức dậy thấy con slime nhìn chằm_chằm mình hãy dõi hành_trình anh nào,anime_bộ fantasy adventure action,nhật_bản,2961,tuổi_teen,2022.0,thanh_niên bốc_bát họ à nhầm bóc_lột sức_lao_động chán_nản sống anh làm ngày_ngày khác cái ăn bỗng tự_nhiên tin nhắn gửi đến máy_tính hỏi anh muốn tới anh lưỡng_lự éo_thèm trả_lời cái đụ nó đưa anh đi cmn luôn thức dậy thấy con slime nhìn chằm_chằm mình hãy dõi hành_trình anh nào anime_bộ fantasy adventure action nhật_bản tuổi_teen
strike the blood final,333361,9.6,strike the blood,anime_bộ supernatural fantasy ecchi action,nhật_bản,294,người_lớn,2022.0,strike the blood anime_bộ supernatural fantasy ecchi action nhật_bản người_lớn
tôi từ bỏ tư cách là một anh hùng: hồi tưởng,191059,9.1,hoạt_hình mới gồm phát_hành hộp bluray dvd,anime_lẻ fantasy comedy adventure action,nhật_bản,146,tuổi_teen,2022.0,hoạt_hình mới gồm phát_hành hộp bluray dvd anime_lẻ fantasy comedy adventure action nhật_bản tuổi_teen
nanbaka 2,122311,9.5,nanbaka tù_nhân_vệ_sĩ họ tiếp_tục sống thoải_mái họ nhà_tù nanba tuy_nhiên trong bóng_tối xuất_hiện mối đe dọa mới enki gokuu người quá_khứ samon người mục_tiêu bí_ẩn riêng mình,anime_bộ drama comedy action,nhật_bản,100,tuổi_teen,2017.0,nanbaka tù_nhân_vệ_sĩ họ tiếp_tục sống thoải_mái họ nhà_tù nanba tuy_nhiên trong bóng_tối xuất_hiện mối đe dọa mới enki gokuu người quá_khứ samon người mục_tiêu bí_ẩn riêng mình anime_bộ drama comedy action nhật_bản tuổi_teen
turn a gundam,39372,9.7,câu nói hàng ngàn trong tương_lai người_dân trái_đất quên chiến_tranh_gian quá_khứ quay trở_tồn công_nghiệp người định_cư gọi moonrace người giữ công_nghệ_cao hiện kế_hoạch bắt_hành tinh_mẹ họ mình chiến_tranh thế_giới bắt_đầu công_dân moonrace trẻ tên loran cehack phi_công huyền_thoại tu a_gundam quyết_tâm đầu tranh_cứu nhân_loại,anime_bộ sci-fi space drama adventure military mecha action,nhật_bản,27,tuổi_teen,1999.0,câu nói hàng ngàn trong tương_lai người_dân trái_đất quên chiến_tranh_gian quá_khứ quay trở_tồn công_nghiệp người định_cư gọi moonrace người giữ công_nghệ_cao hiện kế_hoạch bắt_hành tinh_mẹ họ mình chiến_tranh thế_giới bắt_đầu công_dân moonrace trẻ tên loran cehack phi_công huyền_thoại tu a_gundam quyết_tâm đầu tranh_cứu nhân_loại anime_bộ sci-fi space drama adventure military mecha action nhật_bản tuổi_teen
shin ikkitousen,141989,9.7,tiếp_nối ikkitousen weste wolves magatama himiko_đoạt mất em_gái sonken chubo nguy_kịch sonsaku đường đến viện jofuku tập_luyện lấy khí tức rồng nhằm cứu lấy em mình,anime_bộ seinen school super_power ecchi martial_arts action,nhật_bản,91,người_lớn,2022.0,tiếp_nối ikkitousen weste wolves magatama himiko_đoạt mất em_gái sonken chubo nguy_kịch sonsaku đường đến viện jofuku tập_luyện lấy khí tức rồng nhằm cứu lấy em mình anime_bộ seinen school super_power ecchi martial_arts action nhật_bản người_lớn
bên trong trái tim kunoichi tsubaki,112635,9.6,gia_tộc akane_chủ_nghĩa_biệt_lập bao_gồm toàn nữ_giới chủ_yếu bao_gồm kunoichi trẻ đào_tạo quy_tắc tất_họ tuân_thủ đàn_ông sinh_vật nguy_hiểm cấm tương_tác họkunoichi tsubaki_trưởng nhóm dog squad thực_tập sinh xuất_sắc tương_lai đầy hứa_hẹn cô bắt_đầu cảm_giác kỳ_lạ trong lòng đề_tài con trai nhắc đến,anime_bộ shounen slice_of_life comedy action,nhật_bản,154,tuổi_teen,2022.0,gia_tộc akane_chủ_nghĩa_biệt_lập bao_gồm toàn nữ_giới chủ_yếu bao_gồm kunoichi trẻ đào_tạo quy_tắc tất_họ tuân_thủ đàn_ông sinh_vật nguy_hiểm cấm tương_tác họkunoichi tsubaki_trưởng nhóm dog squad thực_tập sinh xuất_sắc tương_lai đầy hứa_hẹn cô bắt_đầu cảm_giác kỳ_lạ trong lòng đề_tài con trai nhắc đến anime_bộ shounen slice_of_life comedy action nhật_bản tuổi_teen
pacific rim: the black,51615,9.2,kaiju tàn_phá nước úc anh_em khiển jaeger tìm_kiếm cha_mẹ đồng_thời bắt_gặp sinh_vật mới nhân_vật bất_hảo đồng_minh tình_cờ,anime_bộ supernatural fantasy adventure action,nhật_bản,53,tuổi_teen,2020.0,kaiju tàn_phá nước úc anh_em khiển jaeger tìm_kiếm cha_mẹ đồng_thời bắt_gặp sinh_vật mới nhân_vật bất_hảo đồng_minh tình_cờ anime_bộ supernatural fantasy adventure action nhật_bản tuổi_teen
bình minh của phù thủy,71265,8.2,tôi thể nhớ tôi ai tôi ai seville học_sinh học_viện ma_thuật người ký_ức bất_anh ấy gia_nhập trườngkhông hiểu sao anh ấy ở thời_gian anh ấy ở học_viện cảm_thấy trống_rỗng trống_rỗng cậu ấy biết chăm_điểm cậu ấy luôn thấp nhất trong nămsau ngày hiệu_trưởng trường albus_lệnh seville tham_gia khóa huấn_luyện đặc_biệt nguy_hiểmtôi muốn bạn truyền_bá sử_dụng ma_thuật trong khu_vực họ tổ_chức săn phù_thủy mới vài kể_chiến giữa nhà_thờ phù_thủy kết_thúc thế_giới chấp_nhận hoàn_toàn phù_thủy phép_thuật họđây buổi bình_minh thời_đại phù_thủyđây câu cách người đàn_ông trẻ cậu bé đặc_biệt người bạn đồng_hành cậu người mang trong mình vết_thương lòng_đường tìm thấy chính mình,anime_bộ fantasy comedy adventure action,nhật_bản,1178,tuổi_teen,2022.0,tôi thể nhớ tôi ai tôi ai seville học_sinh học_viện ma_thuật người ký_ức bất_anh ấy gia_nhập trườngkhông hiểu sao anh ấy ở thời_gian anh ấy ở học_viện cảm_thấy trống_rỗng trống_rỗng cậu ấy biết chăm_điểm cậu ấy luôn thấp nhất trong nămsau ngày hiệu_trưởng trường albus_lệnh seville tham_gia khóa huấn_luyện đặc_biệt nguy_hiểmtôi muốn bạn truyền_bá sử_dụng ma_thuật trong khu_vực họ tổ_chức săn phù_thủy mới vài kể_chiến giữa nhà_thờ phù_thủy kết_thúc thế_giới chấp_nhận hoàn_toàn phù_thủy phép_thuật họđây buổi bình_minh thời_đại phù_thủyđây câu cách người đàn_ông trẻ cậu bé đặc_biệt người bạn đồng_hành cậu người mang trong mình vết_thương lòng_đường tìm thấy chính mình anime_bộ fantasy comedy adventure action nhật_bản tuổi_teen
tate no yuusha no nariagari season 2,3262469,9.3,trỗi dậy khiên anh_hùng nè quý_dị ơi,anime_bộ seinen fantasy drama adventure action,nhật_bản,4399,tuổi_teen,2022.0,trỗi dậy khiên anh_hùng nè quý_dị ơi anime_bộ seinen fantasy drama adventure action nhật_bản tuổi_teen
air master,18302,5.5,cựu vận_động_viên thể_dục aikawa maki_biến kỹ_năng mình sang cách sống khác chiến_đấu đường_phố duy_nhất khiến cô ấy thực_cảm_thấy sống bạo_lực sức_mạnh đáng kinh_ngạc duyên_dáng cô chiến_đấu hết đối_thủ đến đối_thủ khác liên_tục thể_hiện tài_năng thể_dục giúp cô danh_hiệu airmaster,anime_bộ seinen comedy martial_arts action,nhật_bản,8,người_lớn,2003.0,cựu vận_động_viên thể_dục aikawa maki_biến kỹ_năng mình sang cách sống khác chiến_đấu đường_phố duy_nhất khiến cô ấy thực_cảm_thấy sống bạo_lực sức_mạnh đáng kinh_ngạc duyên_dáng cô chiến_đấu hết đối_thủ đến đối_thủ khác liên_tục thể_hiện tài_năng thể_dục giúp cô danh_hiệu airmaster anime_bộ seinen comedy martial_arts action nhật_bản người_lớn
kyoukai senki part 2,182991,9.0,tiếp kyoukai senki,anime_bộ sci-fi mecha action,nhật_bản,230,tuổi_teen,2022.0,tiếp kyoukai senki anime_bộ sci-fi mecha action nhật_bản tuổi_teen
black rock shooter: dawn fall,111067,9.8,thập_kỷ thất_bại dự_án tự_động hóa lực_lượng lao_động lớn tuy_nhiên artemis_trí_tuệ nhân_tạo cốt_lõi dự_án quyết_định tấn_công_nhân loại kết_quả chiến_gây lãng_phí trái_đất,anime_bộ super_power drama action,nhật_bản,115,tuổi_teen,2022.0,thập_kỷ thất_bại dự_án tự_động hóa lực_lượng lao_động lớn tuy_nhiên artemis_trí_tuệ nhân_tạo cốt_lõi dự_án quyết_định tấn_công_nhân loại kết_quả chiến_gây lãng_phí trái_đất anime_bộ super_power drama action nhật_bản tuổi_teen
lễ cầu siêu của vua hoa hồng,122049,8.6,vương_miện nước anh tranh_cãi gay_gắt trong suốt lịch_sử thời trung_cổ loạt nội_chiến lớn gọi chiến_tranh hoa_hồng đòi quyền ngôi công_tước xứ york tìm cách lật_tẩy vua henry_vi người thừa_kế ông tự mình trở_thành vuavào ngày đen tối_điềm xấu công_tước sinh đứa con trai richard_plantagenet trong tên ông nam_nữ thay sở_hữu đặc_điểm giới richard iii lập_tức mẹ mình chê bai_lòng căm_thù cô_định_nghĩa thời_thơ ấu anh dẫn đến ghê_tởm sâu_sắc đối_cơ_thể chính anh phản_ứng ngược gọi con quỷrichard lớn gặp rắc_rối bởi hình_ảnh kẻ_thù cũ nước anh joan of_arc người chế_nhạo anh ta mang hủy_hoại tất ai biết anh ta anh tin anh_thể đạt cứu_rỗi bằng cách giúp cha mình đạt định_mệnh trở_thành vua tuy_nhiên nguyền_rủa bởi kỳ_vọng mẹ anh joan_liệu hành_động richard_kéo gia_đình anh chìm bóng_tối,anime_bộ shoujo supernatural drama historical action,nhật_bản,126,tuổi_teen,2022.0,vương_miện nước anh tranh_cãi gay_gắt trong suốt lịch_sử thời trung_cổ loạt nội_chiến lớn gọi chiến_tranh hoa_hồng đòi quyền ngôi công_tước xứ york tìm cách lật_tẩy vua henry_vi người thừa_kế ông tự mình trở_thành vuavào ngày đen tối_điềm xấu công_tước sinh đứa con trai richard_plantagenet trong tên ông nam_nữ thay sở_hữu đặc_điểm giới richard iii lập_tức mẹ mình chê bai_lòng căm_thù cô_định_nghĩa thời_thơ ấu anh dẫn đến ghê_tởm sâu_sắc đối_cơ_thể chính anh phản_ứng ngược gọi con quỷrichard lớn gặp rắc_rối bởi hình_ảnh kẻ_thù cũ nước anh joan of_arc người chế_nhạo anh ta mang hủy_hoại tất ai biết anh ta anh tin anh_thể đạt cứu_rỗi bằng cách giúp cha mình đạt định_mệnh trở_thành vua tuy_nhiên nguyền_rủa bởi kỳ_vọng mẹ anh joan_liệu hành_động richard_kéo gia_đình anh chìm bóng_tối anime_bộ shoujo supernatural drama historical action nhật_bản tuổi_teen
pokemon legends arceus: yuki hodo kishi futaai,120136,9.7,câu kể câu cậu bé tên akio gặp_gỡ cậu hisuian zorua anh còn nhỏ cha akio dạy anh con_người pokémon_thể sống nhau tương_tác akio zorua_thể mang bài_học khác,anime_bộ fantasy adventure action,nhật_bản,28,trẻ_em,2022.0,câu kể câu cậu bé tên akio gặp_gỡ cậu hisuian zorua anh còn nhỏ cha akio dạy anh con_người pokémon_thể sống nhau tương_tác akio zorua_thể mang bài_học khác anime_bộ fantasy adventure action nhật_bản trẻ_em
người chữa lành rắc rối,77236,8.5,bộ phim hài phiêu_lưu giả_tưởng tham_gia karla_giáo_sĩ yêu_tinh đen_tối đầu_tư quá kỹ_năng xúc_phạm mình alvin kiếm_sĩ bày_trò hề mình,anime_bộ fantasy comedy adventure action,nhật_bản,118,tuổi_teen,2022.0,bộ phim hài phiêu_lưu giả_tưởng tham_gia karla_giáo_sĩ yêu_tinh đen_tối đầu_tư quá kỹ_năng xúc_phạm mình alvin kiếm_sĩ bày_trò hề mình anime_bộ fantasy comedy adventure action nhật_bản tuổi_teen
spy x family,4814841,9.8,người bí_mật mình họ_thể ai khác biếtvào thời_điểm tất_quốc_gia thế_giới tham_gia chiến_tranh thông_tin khốc_liệt xảy cánh cửa đóng kín ostania_westalis ở trong tình_trạng chiến_tranh lạnh nhau trong thập kỷbộ_phận tập_trung phía đông dịch_vụ tình_báo westalis wise cử_điệp_viên tài_năng nhất họ twilight mật_vụ tối mật_tra chuyển_động donovan desmond chủ_tịch đảng thống_nhất quốc_gia ostania người đe_dọa nỗ_lực hòa_bình giữa quốc_gianhiệm vụ gọi chiến_dịch strixnó bao_gồm tập_hợp gia_đình trong tuần xâm_nhập tụ_họp xã_hội tổ_chức bởi ngôi trường_ưu_tú con trai desmond họctwilight lấy nhân_dạng bác_sĩ tâm_thần loid_forger bắt_đầu tìm_kiếm thành_viên trong gia_đình anya cô con gái anh nhận nuôi hóa khả_năng đọc suy_nghĩ mọi người trong vợ anh yor sát_thủ lợi_ích riêng người giữ kín bí_mật họ bắt_đầu sống nhau lộ danh_tính thật mình nhauhòa_bình thế_giới giờ nằm trong tay gia_đình mới họ dấn_thân phiêu_lưu đầy bất_ngờ,anime_bộ shounen comedy action,nhật_bản,6496,tuổi_teen,2022.0,người bí_mật mình họ_thể ai khác biếtvào thời_điểm tất_quốc_gia thế_giới tham_gia chiến_tranh thông_tin khốc_liệt xảy cánh cửa đóng kín ostania_westalis ở trong tình_trạng chiến_tranh lạnh nhau trong thập kỷbộ_phận tập_trung phía đông dịch_vụ tình_báo westalis wise cử_điệp_viên tài_năng nhất họ twilight mật_vụ tối mật_tra chuyển_động donovan desmond chủ_tịch đảng thống_nhất quốc_gia ostania người đe_dọa nỗ_lực hòa_bình giữa quốc_gianhiệm vụ gọi chiến_dịch strixnó bao_gồm tập_hợp gia_đình trong tuần xâm_nhập tụ_họp xã_hội tổ_chức bởi ngôi trường_ưu_tú con trai desmond họctwilight lấy nhân_dạng bác_sĩ tâm_thần loid_forger bắt_đầu tìm_kiếm thành_viên trong gia_đình anya cô con gái anh nhận nuôi hóa khả_năng đọc suy_nghĩ mọi người trong vợ anh yor sát_thủ lợi_ích riêng người giữ kín bí_mật họ bắt_đầu sống nhau lộ danh_tính thật mình nhauhòa_bình thế_giới giờ nằm trong tay gia_đình mới họ dấn_thân phiêu_lưu đầy bất_ngờ anime_bộ shounen comedy action nhật_bản tuổi_teen
tình yêu sau khi chinh phục thế giới,631113,9.7,trong mắt công_chúng fudou aikawa desumi_magahara kẻ_thù_đội trời chung fudou còn gọi red gelato_thủ_lĩnh biệt_đội anh_hùng gelato sứ_mệnh mang hòa_bình thế_giới mặt_khác desumi thủ_lĩnh tay_sai gecko tổ_chức phản_diện tìm cách thống_trị thế_giới tuy_nhiên bất_chấp khác_biệt mối quan_hệ họ hoàn_toàn ý_muốn họ tỏ lấn_át nhau desumi fudou tiếp_tục đuổi tình_yêu ngăn cấmhẹn hò_nướng đồ ngọt nhau gặp nhau thường_xuyên bất_chấp lịch_trình bận_rộn cặp đôi uyên_ương thiếu kinh_nghiệm mở_đường mối quan_hệ độc_đáo riêng họ mặc_dù sống công_khai họ cách xa nhau fudou desumi dừng ở biến_mối tình lãng_mạn dường_thể họ thành_công,anime_bộ shounen romance ecchi comedy magic action,nhật_bản,1027,tuổi_teen,2022.0,trong mắt công_chúng fudou aikawa desumi_magahara kẻ_thù_đội trời chung fudou còn gọi red gelato_thủ_lĩnh biệt_đội anh_hùng gelato sứ_mệnh mang hòa_bình thế_giới mặt_khác desumi thủ_lĩnh tay_sai gecko tổ_chức phản_diện tìm cách thống_trị thế_giới tuy_nhiên bất_chấp khác_biệt mối quan_hệ họ hoàn_toàn ý_muốn họ tỏ lấn_át nhau desumi fudou tiếp_tục đuổi tình_yêu ngăn cấmhẹn hò_nướng đồ ngọt nhau gặp nhau thường_xuyên bất_chấp lịch_trình bận_rộn cặp đôi uyên_ương thiếu kinh_nghiệm mở_đường mối quan_hệ độc_đáo riêng họ mặc_dù sống công_khai họ cách xa nhau fudou desumi dừng ở biến_mối tình lãng_mạn dường_thể họ thành_công anime_bộ shounen romance ecchi comedy magic action nhật_bản tuổi_teen
